,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.36666666666666664,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0
1,0.0,0.27499999999999997,0.1,0.1,0.07500000000000001,0.05,0.07500000000000001,0.05,0.0,0.025,0.0,0.025,0.0,0.0,0.0,0.025
2,0.08695652173913043,0.2608695652173913,0.08695652173913043,0.0,0.0,0.2608695652173913,0.043478260869565216,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.04,0.04,0.04,0.0,0.16,0.43999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
4,0.07692307692307693,0.0,0.0,0.0,0.0,0.15384615384615385,0.46153846153846156,0.0,0.0,0.07692307692307693,0.0,0.23076923076923078,0.0,0.0,0.0,0.0
5,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.19999999999999998,0.2333333333333333,0.0,0.0
6,0.05128205128205128,0.10256410256410256,0.05128205128205128,0.07692307692307693,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615383,0.41025641025641035,0.0
7,0.33333333333333337,0.16666666666666666,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.03333333333333333,0.0,0.19999999999999998,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.0
9,0.0,0.025,0.025,0.0,0.0,0.025,0.0,0.0,0.025,0.27499999999999997,0.175,0.125,0.025,0.0,0.025,0.025
10,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.0,0.043478260869565216,0.17391304347826086,0.08695652173913043,0.13043478260869565,0.043478260869565216,0.043478260869565216,0.17391304347826086,0.0
11,0.04,0.0,0.04,0.0,0.12,0.16,0.0,0.0,0.0,0.08,0.2,0.08,0.0,0.16,0.08,0.0
12,0.0,0.0,0.07692307692307693,0.0,0.15384615384615385,0.0,0.0,0.0,0.07692307692307693,0.0,0.15384615384615385,0.07692307692307693,0.0,0.15384615384615385,0.07692307692307693,0.07692307692307693
13,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.1,0.0,0.0,0.03333333333333333,0.16666666666666666,0.03333333333333333,0.1,0.0,0.06666666666666667,0.1,0.1
14,0.05128205128205128,0.02564102564102564,0.0,0.07692307692307693,0.0,0.07692307692307693,0.05128205128205128,0.07692307692307693,0.10256410256410256,0.10256410256410256,0.0,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.07692307692307693,0.10256410256410256
15,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.1111111111111111
